iso3,income_cat,hazard,capital_t,sigma_h,delta_k_h_eff,productivity_pi,savings_s_h,delta_i_h_pds,eta,delta_tax_sp,discount_rate_rho,k_h_eff,delta_c_h_max,lambda_h_init,lambda_h,consumption_floor_xi,t_hat,t_tilde,delta_tilde_k_h_eff
BEN,q4,Wind,50,0.2166936869532021,3397.512917668172,0.4570694328380306,0.0,0,1.5,0,0.06,8130.034073379823,,0.2,2.012596934549858,,0.0,0.0,3397.512917668172
BEN,q5,Earthquake,50,0.2166936869532021,6079.353511570509,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,0.2,2.4389895721682384,,0.0,0.0,6079.353511570509
BEN,q5,Flood,50,0.2166936869532021,8744.241974047742,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,0.2,1.4724639637118517,,0.0,0.0,8744.241974047742
BEN,q5,Storm surge,50,0.2166936869532021,8744.241974047742,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,0.2,1.4724639637118517,,0.0,0.0,8744.241974047742
BEN,q5,Tsunami,50,0.2166936869532021,8744.241974047742,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,0.2,1.4724639637118517,,0.0,0.0,8744.241974047742
BEN,q5,Wind,50,0.2166936869532021,7092.708555063376,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,0.2,2.00283614252988,,0.0,0.0,7092.708555063376
BFA,q1,Earthquake,50,0.3848547331387241,910.7111628061258,0.5136741699207948,0.0,0,1.5,0,0.06,1434.4249392600798,,0.2,0.6074818006857461,,0.0,0.0,910.7111628061258
BFA,q1,Flood,50,0.3848547331387241,910.7111628061258,0.5136741699207948,0.0,0,1.5,0,0.06,1434.4249392600798,,0.2,0.6074818006857461,,0.0,0.0,910.7111628061258
BFA,q1,Storm surge,50,0.3848547331387241,910.7111628061258,0.5136741699207948,0.0,0,1.5,0,0.06,1434.4249392600798,,0.2,0.6074818006857461,,0.0,0.0,910.7111628061258
BFA,q1,Tsunami,50,0.3848547331387241,910.7111628061258,0.5136741699207948,0.0,0,1.5,0,0.06,1434.4249392600798,,0.2,0.6074818006857461,,0.0,0.0,910.7111628061258
BFA,q1,Wind,50,0.3848547331387241,910.7111628061261,0.5136741699207948,0.0,0,1.5,0,0.06,1434.4249392600798,,0.2,0.6074820013903619,,0.0,0.0,910.7111628061261
BFA,q2,Earthquake,50,0.3848547331387241,1408.205612120891,0.5136741699207948,0.0,0,1.5,0,0.06,2218.008664139134,,0.2,0.607620258123779,,0.0,0.0,1408.205612120891
BFA,q2,Flood,50,0.3848547331387241,1408.205612120891,0.5136741699207948,0.0,0,1.5,0,0.06,2218.008664139134,,0.2,0.607620258123779,,0.0,0.0,1408.205612120891
BFA,q2,Storm surge,50,0.3848547331387241,1408.205612120891,0.5136741699207948,0.0,0,1.5,0,0.06,2218.008664139134,,0.2,0.607620258123779,,0.0,0.0,1408.205612120891
BFA,q2,Tsunami,50,0.3848547331387241,1408.205612120891,0.5136741699207948,0.0,0,1.5,0,0.06,2218.008664139134,,0.2,0.607620258123779,,0.0,0.0,1408.205612120891
BFA,q2,Wind,50,0.3848547331387241,1408.2056121208916,0.5136741699207948,0.0,0,1.5,0,0.06,2218.008664139134,,0.2,0.607620258123779,,0.0,0.0,1408.2056121208916
BFA,q3,Earthquake,50,0.3848547331387241,1857.9925615167367,0.5136741699207948,0.0,0,1.5,0,0.06,2926.4502029242044,,0.2,0.606885784805161,,0.0,0.0,1857.9925615167367
BFA,q3,Flood,50,0.3848547331387241,1857.9925615167367,0.5136741699207948,0.0,0,1.5,0,0.06,2926.4502029242044,,0.2,0.606885784805161,,0.0,0.0,1857.9925615167367
BFA,q3,Storm surge,50,0.3848547331387241,1857.9925615167367,0.5136741699207948,0.0,0,1.5,0,0.06,2926.4502029242044,,0.2,0.606885784805161,,0.0,0.0,1857.9925615167367
BFA,q3,Tsunami,50,0.3848547331387241,1857.9925615167367,0.5136741699207948,0.0,0,1.5,0,0.06,2926.4502029242044,,0.2,0.606885784805161,,0.0,0.0,1857.9925615167367
BFA,q3,Wind,50,0.3848547331387241,1857.9925615167374,0.5136741699207948,0.0,0,1.5,0,0.06,2926.4502029242044,,0.2,0.606885784805161,,0.0,0.0,1857.9925615167374
BFA,q4,Earthquake,50,0.3848547331387241,1926.3183803939535,0.5136741699207948,0.0,0,1.5,0,0.06,4061.793910809002,,0.2,1.0466130874834576,,0.0,0.0,1926.3183803939535
BFA,q4,Flood,50,0.3848547331387241,2094.9373242748225,0.5136741699207948,0.0,0,1.5,0,0.06,4061.793910809002,,0.2,0.918323860430143,,0.0,0.0,2094.9373242748225
BFA,q4,Storm surge,50,0.3848547331387241,2094.9373242748225,0.5136741699207948,0.0,0,1.5,0,0.06,4061.793910809002,,0.2,0.918323860430143,,0.0,0.0,2094.9373242748225
BFA,q4,Tsunami,50,0.3848547331387241,2094.9373242748225,0.5136741699207948,0.0,0,1.5,0,0.06,4061.793910809002,,0.2,0.918323860430143,,0.0,0.0,2094.9373242748225
BFA,q4,Wind,50,0.3848547331387241,1944.332622971899,0.5136741699207948,0.0,0,1.5,0,0.06,4061.793910809002,,0.2,1.0331144530265581,,0.0,0.0,1944.332622971899
BFA,q5,Earthquake,50,0.3848547331387241,4373.6426991272365,0.5136741699207948,0.0,0,1.5,0,0.06,10373.212431240054,,0.2,1.246157432387614,,0.0,0.0,4373.6426991272365
BFA,q5,Flood,50,0.3848547331387241,5350.155712481256,0.5136741699207948,0.0,0,1.5,0,0.06,10373.212431240054,,0.2,0.9167651460898569,,0.0,0.0,5350.155712481256
BFA,q5,Storm surge,50,0.3848547331387241,5350.155712481256,0.5136741699207948,0.0,0,1.5,0,0.06,10373.212431240054,,0.2,0.9167651460898569,,0.0,0.0,5350.155712481256
BFA,q5,Tsunami,50,0.3848547331387241,5350.155712481256,0.5136741699207948,0.0,0,1.5,0,0.06,10373.212431240054,,0.2,0.9167651460898569,,0.0,0.0,5350.155712481256
BFA,q5,Wind,50,0.3848547331387241,4660.899950721827,0.5136741699207948,0.0,0,1.5,0,0.06,10373.212431240054,,0.2,1.1362700767885485,,0.0,0.0,4660.899950721827
BGD,q1,Earthquake,50,0.1946193163650016,4391.023420515932,0.2770114487863902,0.0,0,1.5,0,0.06,9614.87585565993,,0.2,1.1882909579058858,,0.0,0.0,4391.023420515932
BGD,q1,Flood,50,0.1946193163650016,5598.758372731283,0.2770114487863902,0.0,0,1.5,0,0.06,9614.87585565993,,0.2,0.7853507103235333,,0.0,0.0,5598.758372731283
BGD,q1,Storm surge,50,0.1946193163650016,5598.758372731283,0.2770114487863902,0.0,0,1.5,0,0.06,9614.87585565993,,0.2,0.7853507103235333,,0.0,0.0,5598.758372731283
BGD,q1,Tsunami,50,0.1946193163650016,5598.758372731283,0.2770114487863902,0.0,0,1.5,0,0.06,9614.87585565993,,0.2,0.7853507103235333,,0.0,0.0,5598.758372731283
BGD,q1,Wind,50,0.1946193163650016,4934.3436150480165,0.2770114487863902,0.0,0,1.5,0,0.06,9614.87585565993,,0.2,0.9891953698688033,,0.0,0.0,4934.3436150480165
BGD,q2,Earthquake,50,0.1946193163650016,6014.517977760634,0.2770114487863902,0.0,0,1.5,0,0.06,14283.371864473344,,0.2,1.3337902895682445,,0.0,0.0,6014.517977760634
BGD,q2,Flood,50,0.1946193163650016,8317.231446101265,0.2770114487863902,0.0,0,1.5,0,0.06,14283.371864473344,,0.2,0.7848756957088259,,0.0,0.0,8317.231446101265
BGD,q2,Storm surge,50,0.1946193163650016,8317.231446101265,0.2770114487863902,0.0,0,1.5,0,0.06,14283.371864473344,,0.2,0.7848756957088259,,0.0,0.0,8317.231446101265
BGD,q2,Tsunami,50,0.1946193163650016,8317.231446101265,0.2770114487863902,0.0,0,1.5,0,0.06,14283.371864473344,,0.2,0.7848756957088259,,0.0,0.0,8317.231446101265
BGD,q2,Wind,50,0.1946193163650016,6758.720129456209,0.2770114487863902,0.0,0,1.5,0,0.06,14283.371864473344,,0.2,1.1270202739096316,,0.0,0.0,6758.720129456209
BGD,q3,Earthquake,50,0.1946193163650016,6777.023506068346,0.2770114487863902,0.0,0,1.5,0,0.06,18454.26547593804,,0.2,1.5902906327489679,,0.0,0.0,6777.023506068346
BGD,q3,Flood,50,0.1946193163650016,9520.45957734629,0.2770114487863902,0.0,0,1.5,0,0.06,18454.26547593804,,0.2,0.9757858788156875,,0.0,0.0,9520.45957734629
BGD,q3,Storm surge,50,0.1946193163650016,9520.45957734629,0.2770114487863902,0.0,0,1.5,0,0.06,18454.26547593804,,0.2,0.9757858788156875,,0.0,0.0,9520.45957734629
BGD,q3,Tsunami,50,0.1946193163650016,9520.45957734629,0.2770114487863902,0.0,0,1.5,0,0.06,18454.26547593804,,0.2,0.9757858788156875,,0.0,0.0,9520.45957734629
BGD,q3,Wind,50,0.1946193163650016,7615.5737430044355,0.2770114487863902,0.0,0,1.5,0,0.06,18454.26547593804,,0.2,1.3694580329893744,,0.0,0.0,7615.5737430044355
BGD,q4,Earthquake,50,0.1946193163650016,7888.989379433923,0.2770114487863902,0.0,0,1.5,0,0.06,24805.08049361637,,0.2,1.8584893187822447,,0.0,0.0,7888.989379433923
BGD,q4,Flood,50,0.1946193163650016,11082.565144677754,0.2770114487863902,0.0,0,1.5,0,0.06,24805.08049361637,,0.2,1.2277657185589346,,0.0,0.0,11082.565144677754
BGD,q4,Storm surge,50,0.1946193163650016,11082.565144677754,0.2770114487863902,0.0,0,1.5,0,0.06,24805.08049361637,,0.2,1.2277657185589346,,0.0,0.0,11082.565144677754
BGD,q4,Tsunami,50,0.1946193163650016,11082.565144677754,0.2770114487863902,0.0,0,1.5,0,0.06,24805.08049361637,,0.2,1.2277657185589346,,0.0,0.0,11082.565144677754
BGD,q4,Wind,50,0.1946193163650016,8865.127931614988,0.2770114487863902,0.0,0,1.5,0,0.06,24805.08049361637,,0.2,1.6416344682868413,,0.0,0.0,8865.127931614988
BGD,q5,Earthquake,50,0.1946193163650016,10959.81289527976,0.2770114487863902,0.0,0,1.5,0,0.06,45888.359150069926,,0.2,2.507434270780553,,0.0,0.0,10959.81289527976
BGD,q5,Flood,50,0.1946193163650016,13606.94309333385,0.2770114487863902,0.0,0,1.5,0,0.06,45888.359150069926,,0.2,2.02114222176558,,0.0,0.0,13606.94309333385
BGD,q5,Storm surge,50,0.1946193163650016,13606.94309333385,0.2770114487863902,0.0,0,1.5,0,0.06,45888.359150069926,,0.2,2.02114222176558,,0.0,0.0,13606.94309333385
BGD,q5,Tsunami,50,0.1946193163650016,13606.94309333385,0.2770114487863902,0.0,0,1.5,0,0.06,45888.359150069926,,0.2,2.02114222176558,,0.0,0.0,13606.94309333385
BGD,q5,Wind,50,0.1946193163650016,11451.800857898868,0.2770114487863902,0.0,0,1.5,0,0.06,45888.359150069926,,0.2,2.366329508568269,,0.0,0.0,11451.800857898868
BGR,q1,Earthquake,50,0.2685127326474915,10082.749062456189,0.3470229186386416,0.0,0,1.5,0,0.06,15654.716086750588,,0.2,0.5672126724351064,,0.0,0.0,10082.749062456189
BGR,q1,Flood,50,0.2685127326474915,10308.814076872828,0.3470229186386416,0.0,0,1.5,0,0.06,15654.716086750588,,0.2,0.5376025517433535,,0.0,0.0,10308.814076872828
BGR,q1,Storm surge,50,0.2685127326474915,10308.814076872828,0.3470229186386416,0.0,0,1.5,0,0.06,15654.716086750588,,0.2,0.5376025517433535,,0.0,0.0,10308.814076872828
BGR,q1,Tsunami,50,0.2685127326474915,10308.814076872828,0.3470229186386416,0.0,0,1.5,0,0.06,15654.716086750588,,0.2,0.5376025517433535,,0.0,0.0,10308.814076872828
BGR,q1,Wind,50,0.2685127326474915,10193.495011109813,0.3470229186386416,0.0,0,1.5,0,0.06,15654.716086750588,,0.2,0.5537236220147305,,0.0,0.0,10193.495011109813
BGR,q2,Earthquake,50,0.2685127326474915,10028.200000070854,0.3470229186386416,0.0,0,1.5,0,0.06,35533.35876274357,,0.2,1.928459954529395,,0.0,0.0,10028.200000070854
BGR,q2,Flood,50,0.2685127326474915,22877.513352348757,0.3470229186386416,0.0,0,1.5,0,0.06,35533.35876274357,,0.2,0.5664660461148605,,0.0,0.0,22877.513352348757
BGR,q2,Storm surge,50,0.2685127326474915,22877.513352348757,0.3470229186386416,0.0,0,1.5,0,0.06,35533.35876274357,,0.2,0.5664660461148605,,0.0,0.0,22877.513352348757
BGR,q2,Tsunami,50,0.2685127326474915,22877.513352348757,0.3470229186386416,0.0,0,1.5,0,0.06,35533.35876274357,,0.2,0.5664660461148605,,0.0,0.0,22877.513352348757
BGR,q2,Wind,50,0.2685127326474915,10028.200000070854,0.3470229186386416,0.0,0,1.5,0,0.06,35533.35876274357,,0.2,1.928459954529395,,0.0,0.0,10028.200000070854
BGR,q3,Earthquake,50,0.2685127326474915,15931.515100574861,0.3470229186386416,0.0,0,1.5,0,0.06,56450.832821323216,,0.2,1.9274112993432346,,0.0,0.0,15931.515100574861
BGR,q3,Flood,50,0.2685127326474915,15931.515100574854,0.3470229186386416,0.0,0,1.5,0,0.06,56450.832821323216,,0.2,1.9274112993432346,,0.0,0.0,15931.515100574854
BGR,q3,Storm surge,50,0.2685127326474915,15931.515100574854,0.3470229186386416,0.0,0,1.5,0,0.06,56450.832821323216,,0.2,1.9274112993432346,,0.0,0.0,15931.515100574854
BGR,q3,Tsunami,50,0.2685127326474915,15931.515100574854,0.3470229186386416,0.0,0,1.5,0,0.06,56450.832821323216,,0.2,1.9274112993432346,,0.0,0.0,15931.515100574854
BGR,q3,Wind,50,0.2685127326474915,15931.515100574854,0.3470229186386416,0.0,0,1.5,0,0.06,56450.832821323216,,0.2,1.9274112993432346,,0.0,0.0,15931.515100574854
BGR,q4,Earthquake,50,0.2685127326474915,18070.316008604426,0.3470229186386416,0.0,0,1.5,0,0.06,81005.1141967191,,0.2,2.4142046964209536,,0.0,0.0,18070.316008604426
BGR,q4,Flood,50,0.2685127326474915,22861.20745345933,0.3470229186386416,0.0,0,1.5,0,0.06,81005.1141967191,,0.2,1.92585977485522,,0.0,0.0,22861.20745345933
BGR,q4,Storm surge,50,0.2685127326474915,22861.20745345933,0.3470229186386416,0.0,0,1.5,0,0.06,81005.1141967191,,0.2,1.92585977485522,,0.0,0.0,22861.20745345933
BGR,q4,Tsunami,50,0.2685127326474915,22861.20745345933,0.3470229186386416,0.0,0,1.5,0,0.06,81005.1141967191,,0.2,1.92585977485522,,0.0,0.0,22861.20745345933
BGR,q4,Wind,50,0.2685127326474915,22861.20745345933,0.3470229186386416,0.0,0,1.5,0,0.06,81005.1141967191,,0.2,1.92585977485522,,0.0,0.0,22861.20745345933
BGR,q5,Earthquake,50,0.2685127326474915,18797.833269434206,0.3470229186386416,0.0,0,1.5,0,0.06,199821.5492871075,,0.2,4.509755470005805,,0.0,0.0,18797.833269434206
BGR,q5,Flood,50,0.2685127326474915,56393.49980830265,0.3470229186386416,0.0,0,1.5,0,0.06,199821.5492871075,,0.2,1.9163833364850504,,0.0,0.0,56393.49980830265
BGR,q5,Storm surge,50,0.2685127326474915,56393.49980830265,0.3470229186386416,0.0,0,1.5,0,0.06,199821.5492871075,,0.2,1.9163833364850504,,0.0,0.0,56393.49980830265
BGR,q5,Tsunami,50,0.2685127326474915,56393.49980830265,0.3470229186386416,0.0,0,1.5,0,0.06,199821.5492871075,,0.2,1.9163833364850504,,0.0,0.0,56393.49980830265
BGR,q5,Wind,50,0.2685127326474915,56393.49980830265,0.3470229186386416,0.0,0,1.5,0,0.06,199821.5492871075,,0.2,1.9163833364850504,,0.0,0.0,56393.49980830265
BIH,q1,Earthquake,50,0.4072035049410881,10274.374183670667,0.3638449267006413,0.0,0,1.5,0,0.06,15812.199564464789,,0.2,0.377183680484452,,0.0,0.0,10274.374183670667
BIH,q1,Flood,50,0.4072035049410881,10274.374183670667,0.3638449267006413,0.0,0,1.5,0,0.06,15812.199564464789,,0.2,0.377183680484452,,0.0,0.0,10274.374183670667
BIH,q1,Storm surge,50,0.4072035049410881,10274.374183670667,0.3638449267006413,0.0,0,1.5,0,0.06,15812.199564464789,,0.2,0.377183680484452,,0.0,0.0,10274.374183670667
BIH,q1,Tsunami,50,0.4072035049410881,10274.374183670667,0.3638449267006413,0.0,0,1.5,0,0.06,15812.199564464789,,0.2,0.377183680484452,,0.0,0.0,10274.374183670667
BIH,q1,Wind,50,0.4072035049410881,10274.374183670667,0.3638449267006413,0.0,0,1.5,0,0.06,15812.199564464789,,0.2,0.377183680484452,,0.0,0.0,10274.374183670667
BIH,q2,Earthquake,50,0.4072035049410881,13628.839017709764,0.3638449267006413,0.0,0,1.5,0,0.06,27129.78724188768,,0.2,0.629199501984309,,0.0,0.0,13628.839017709764
BIH,q2,Flood,50,0.4072035049410881,17628.261299772144,0.3638449267006413,0.0,0,1.5,0,0.06,27129.78724188768,,0.2,0.37690137987710437,,0.0,0.0,17628.261299772144
BIH,q2,Storm surge,50,0.4072035049410881,17628.261299772144,0.3638449267006413,0.0,0,1.5,0,0.06,27129.78724188768,,0.2,0.37690137987710437,,0.0,0.0,17628.261299772144
BIH,q2,Tsunami,50,0.4072035049410881,17628.261299772144,0.3638449267006413,0.0,0,1.5,0,0.06,27129.78724188768,,0.2,0.37690137987710437,,0.0,0.0,17628.261299772144
BIH,q2,Wind,50,0.4072035049410881,13628.839017709764,0.3638449267006413,0.0,0,1.5,0,0.06,27129.78724188768,,0.2,0.629199501984309,,0.0,0.0,13628.839017709764
BIH,q3,Earthquake,50,0.4072035049410881,10447.720109796457,0.3638449267006413,0.0,0,1.5,0,0.06,37517.615085057216,,0.2,1.3336326268581542,,0.0,0.0,10447.720109796457
BIH,q3,Flood,50,0.4072035049410881,20567.98289260584,0.3638449267006413,0.0,0,1.5,0,0.06,37517.615085057216,,0.2,0.5422351929433348,,0.0,0.0,20567.98289260584
BIH,q3,Storm surge,50,0.4072035049410881,20567.98289260584,0.3638449267006413,0.0,0,1.5,0,0.06,37517.615085057216,,0.2,0.5422351929433348,,0.0,0.0,20567.98289260584
BIH,q3,Tsunami,50,0.4072035049410881,20567.98289260584,0.3638449267006413,0.0,0,1.5,0,0.06,37517.615085057216,,0.2,0.5422351929433348,,0.0,0.0,20567.98289260584
BIH,q3,Wind,50,0.4072035049410881,10447.720109796455,0.3638449267006413,0.0,0,1.5,0,0.06,37517.615085057216,,0.2,1.3336326268581542,,0.0,0.0,10447.720109796455
BIH,q4,Earthquake,50,0.4072035049410881,14543.83593341714,0.3638449267006413,0.0,0,1.5,0,0.06,52226.70904999948,,0.2,1.3336129587291206,,0.0,0.0,14543.83593341714
BIH,q4,Flood,50,0.4072035049410881,14543.83593341714,0.3638449267006413,0.0,0,1.5,0,0.06,52226.70904999948,,0.2,1.3336129587291206,,0.0,0.0,14543.83593341714
BIH,q4,Storm surge,50,0.4072035049410881,14543.83593341714,0.3638449267006413,0.0,0,1.5,0,0.06,52226.70904999948,,0.2,1.3336129587291206,,0.0,0.0,14543.83593341714
BIH,q4,Tsunami,50,0.4072035049410881,14543.83593341714,0.3638449267006413,0.0,0,1.5,0,0.06,52226.70904999948,,0.2,1.3336129587291206,,0.0,0.0,14543.83593341714
BIH,q4,Wind,50,0.4072035049410881,14543.83593341714,0.3638449267006413,0.0,0,1.5,0,0.06,52226.70904999948,,0.2,1.3336129587291206,,0.0,0.0,14543.83593341714
BIH,q5,Earthquake,50,0.4072035049410881,22672.444640343056,0.3638449267006413,0.0,0,1.5,0,0.06,97318.62775691976,,0.2,1.5591988672702797,,0.0,0.0,22672.444640343056
BIH,q5,Flood,50,0.4072035049410881,27100.810698351866,0.3638449267006413,0.0,0,1.5,0,0.06,97318.62775691976,,0.2,1.332029641052019,,0.0,0.0,27100.810698351866
BIH,q5,Storm surge,50,0.4072035049410881,27100.810698351866,0.3638449267006413,0.0,0,1.5,0,0.06,97318.62775691976,,0.2,1.332029641052019,,0.0,0.0,27100.810698351866
BIH,q5,Tsunami,50,0.4072035049410881,27100.810698351866,0.3638449267006413,0.0,0,1.5,0,0.06,97318.62775691976,,0.2,1.332029641052019,,0.0,0.0,27100.810698351866
BIH,q5,Wind,50,0.4072035049410881,25608.976654007132,0.3638449267006413,0.0,0,1.5,0,0.06,97318.62775691976,,0.2,1.406384045351527,,0.0,0.0,25608.976654007132
BOL,q1,Earthquake,50,0.4118524716290015,2470.2666782186843,0.4823807976371062,0.0,0,1.5,0,0.06,4046.5840543826066,,0.2,0.5808731620879225,,0.0,0.0,2470.2666782186843
BOL,q1,Flood,50,0.4118524716290015,2470.266678218684,0.4823807976371062,0.0,0,1.5,0,0.06,4046.5840543826066,,0.2,0.5808731620879225,,0.0,0.0,2470.266678218684
BOL,q1,Storm surge,50,0.4118524716290015,2470.266678218684,0.4823807976371062,0.0,0,1.5,0,0.06,4046.5840543826066,,0.2,0.5808731620879225,,0.0,0.0,2470.266678218684
BOL,q1,Tsunami,50,0.4118524716290015,2470.266678218684,0.4823807976371062,0.0,0,1.5,0,0.06,4046.5840543826066,,0.2,0.5808731620879225,,0.0,0.0,2470.266678218684
BOL,q1,Wind,50,0.4118524716290015,2470.2666782186843,0.4823807976371062,0.0,0,1.5,0,0.06,4046.5840543826066,,0.2,0.5808731620879225,,0.0,0.0,2470.2666782186843
BOL,q2,Earthquake,50,0.4118524716290015,4535.837528328079,0.4823807976371062,0.0,0,1.5,0,0.06,8808.766133704494,,0.2,0.8041554231101277,,0.0,0.0,4535.837528328079
BOL,q2,Flood,50,0.4118524716290015,5377.375377324615,0.4823807976371062,0.0,0,1.5,0,0.06,8808.766133704494,,0.2,0.5808478455348869,,0.0,0.0,5377.375377324615
BOL,q2,Storm surge,50,0.4118524716290015,5377.375377324615,0.4823807976371062,0.0,0,1.5,0,0.06,8808.766133704494,,0.2,0.5808478455348869,,0.0,0.0,5377.375377324615
BOL,q2,Tsunami,50,0.4118524716290015,5377.375377324615,0.4823807976371062,0.0,0,1.5,0,0.06,8808.766133704494,,0.2,0.5808478455348869,,0.0,0.0,5377.375377324615
BOL,q2,Wind,50,0.4118524716290015,4783.298402353231,0.4823807976371062,0.0,0,1.5,0,0.06,8808.766133704494,,0.2,0.731868572506434,,0.0,0.0,4783.298402353231
BOL,q3,Earthquake,50,0.4118524716290015,4380.500332033366,0.4823807976371062,0.0,0,1.5,0,0.06,13432.535268993664,,0.2,1.4931192768065713,,0.0,0.0,4380.500332033366
BOL,q3,Flood,50,0.4118524716290015,7000.471507643128,0.4823807976371062,0.0,0,1.5,0,0.06,13432.535268993664,,0.2,0.787896768018111,,0.0,0.0,7000.471507643128
BOL,q3,Storm surge,50,0.4118524716290015,7000.471507643128,0.4823807976371062,0.0,0,1.5,0,0.06,13432.535268993664,,0.2,0.787896768018111,,0.0,0.0,7000.471507643128
BOL,q3,Tsunami,50,0.4118524716290015,7000.471507643128,0.4823807976371062,0.0,0,1.5,0,0.06,13432.535268993664,,0.2,0.787896768018111,,0.0,0.0,7000.471507643128
BOL,q3,Wind,50,0.4118524716290015,4619.486502517299,0.4823807976371062,0.0,0,1.5,0,0.06,13432.535268993664,,0.2,1.3950121070926143,,0.0,0.0,4619.486502517299
BOL,q4,Earthquake,50,0.4118524716290015,4994.792104845076,0.4823807976371062,0.0,0,1.5,0,0.06,19256.57568280674,,0.2,1.8960822481884794,,0.0,0.0,4994.792104845076
BOL,q4,Flood,50,0.4118524716290015,10035.716021042792,0.4823807976371062,0.0,0,1.5,0,0.06,19256.57568280674,,0.2,0.7878739719433205,,0.0,0.0,10035.716021042792
BOL,q4,Storm surge,50,0.4118524716290015,10035.716021042792,0.4823807976371062,0.0,0,1.5,0,0.06,19256.57568280674,,0.2,0.7878739719433205,,0.0,0.0,10035.716021042792
BOL,q4,Tsunami,50,0.4118524716290015,10035.716021042792,0.4823807976371062,0.0,0,1.5,0,0.06,19256.57568280674,,0.2,0.7878739719433205,,0.0,0.0,10035.716021042792
BOL,q4,Wind,50,0.4118524716290015,5056.892973011957,0.4823807976371062,0.0,0,1.5,0,0.06,19256.57568280674,,0.2,1.873567157205983,,0.0,0.0,5056.892973011957
BOL,q5,Earthquake,50,0.4118524716290015,10351.678383342361,0.4823807976371062,0.0,0,1.5,0,0.06,39909.144174297835,,0.2,1.89483351088277,,0.0,0.0,10351.678383342361
BOL,q5,Flood,50,0.4118524716290015,20798.964684760096,0.4823807976371062,0.0,0,1.5,0,0.06,39909.144174297835,,0.2,0.7868429746234491,,0.0,0.0,20798.964684760096
BOL,q5,Storm surge,50,0.4118524716290015,20798.964684760096,0.4823807976371062,0.0,0,1.5,0,0.06,39909.144174297835,,0.2,0.7868429746234491,,0.0,0.0,20798.964684760096
BOL,q5,Tsunami,50,0.4118524716290015,20798.964684760096,0.4823807976371062,0.0,0,1.5,0,0.06,39909.144174297835,,0.2,0.7868429746234491,,0.0,0.0,20798.964684760096
BOL,q5,Wind,50,0.4118524716290015,10389.234535113852,0.4823807976371062,0.0,0,1.5,0,0.06,39909.144174297835,,0.2,1.8879774636536044,,0.0,0.0,10389.234535113852
BRA,q1,Earthquake,50,0.5648112362410547,4279.860256628466,0.2423649776461265,0.0,0,1.5,0,0.06,6925.35346669837,,0.2,0.1905761171079262,,0.0,0.0,4279.860256628466
BRA,q1,Flood,50,0.5648112362410547,4279.860256628465,0.2423649776461265,0.0,0,1.5,0,0.06,6925.35346669837,,0.2,0.1905761171079262,,0.0,0.0,4279.860256628465
BRA,q1,Storm surge,50,0.5648112362410547,4279.860256628465,0.2423649776461265,0.0,0,1.5,0,0.06,6925.35346669837,,0.2,0.1905761171079262,,0.0,0.0,4279.860256628465
