country,year,income_cat,adequacy_remittances,adequacy_all_prot_lab,coverage_remittances,coverage_all_prot_lab
Bolivia,2011,0.4,0.260223377212973,0.152055742805827,0.226055196530812,0.8439488805876719
Bolivia,2011,0.6,0.248229174990826,0.109091375357743,0.22138337610014902,0.7941771590703379
Bolivia,2011,0.8,0.199261153796866,0.107411743256204,0.236087054250241,0.71591817036476
Bolivia,2011,1.0,0.272301867396834,0.121131676176262,0.215171298146747,0.586468783455746
Bolivia,2009,0.2,0.318341653592533,0.588453879562822,0.20377664253399,0.9020309428273999
Bolivia,2009,0.4,0.281024796692136,0.229530914031999,0.16797342453712702,0.8669454176722899
Bolivia,2009,0.6,0.273911153894487,0.156372360828695,0.21979691938702298,0.8171964849163991
Bolivia,2009,0.8,0.195011839475463,0.122635053431167,0.256419188656023,0.75474889019366
Bolivia,2009,1.0,0.24143739510697898,0.14931860529826702,0.265832637599317,0.6133170124534341
Bolivia,2008,0.2,0.452997377746809,0.558405398138955,0.172583650033462,0.848820991239582
Bolivia,2008,0.4,0.313353665027033,0.229098857953507,0.19267089832465298,0.823298301743273
Bolivia,2008,0.6,0.276123566626655,0.156890739160899,0.241382624824469,0.770885679885657
Bolivia,2008,0.8,0.269864016792647,0.138263133012135,0.229938149175071,0.6918259299465851
Bolivia,2008,1.0,0.306103767852165,0.146028286289427,0.267687081139646,0.537504969795177
Bolivia,2007,0.2,0.35376989352524196,0.36671914357297,0.194839927261385,0.7261353331026341
Bolivia,2007,0.4,0.278008264697226,0.33073410040310697,0.241189592471788,0.630975664113106
Bolivia,2007,0.6,0.291617427862242,0.22812830023779898,0.24883152801147201,0.552191922894949
Bolivia,2007,0.8,0.373659586714018,0.31244160525261,0.316367367506262,0.5685381688587681
Bolivia,2007,1.0,0.327157463834507,0.251655238978381,0.297597288729139,0.440430552152944
Bolivia,2006,0.2,0.398406484242376,0.440370250913385,0.16575903344406298,0.0692525055573267
Bolivia,2006,0.4,0.366828309120104,0.35650765078358804,0.22048146253625098,0.123958279936262
Bolivia,2006,0.6,0.35627480114884497,0.290166109119302,0.19427351548332802,0.137648186105598
Bolivia,2006,0.8,0.30550941482934296,0.28162523434822,0.21219814305428097,0.22311937096683898
Bolivia,2006,1.0,0.30220373455349103,0.266379449850363,0.264496032024225,0.252686392693468
Bosnia and Herzegovina,2015,0.2,0.205325155812851,0.44988933205770304,0.0606331911175645,0.526537080375889
Bosnia and Herzegovina,2015,0.4,0.20950099762472799,0.357391992095097,0.0756409879995964,0.5609140711099839
Bosnia and Herzegovina,2015,0.6,0.181562545544902,0.35619651560522597,0.0777288499654774,0.5080723593547399
Bosnia and Herzegovina,2015,0.8,0.214730864659162,0.33146202607819397,0.0767127070391984,0.486025602344707
Bosnia and Herzegovina,2015,1.0,0.15683814935474602,0.26147948654611697,0.0703600983995133,0.435986859933639
Bosnia and Herzegovina,2007,0.2,0.36514229486465405,0.301587374671056,0.135550575607246,0.5726718385763241
Bosnia and Herzegovina,2007,0.4,0.316934787860214,0.22943834621519,0.11680409831581401,0.579565775398103
Bosnia and Herzegovina,2007,0.6,0.287317481893405,0.21304170881348297,0.110342791455117,0.564509751661038
Bosnia and Herzegovina,2007,0.8,0.230360655816255,0.18810601566292098,0.1237187310565,0.580824200002667
Bosnia and Herzegovina,2007,1.0,0.193472847733456,0.122556854089606,0.123285193836919,0.583578085514572
Brazil,2022,0.2,0.251983714294006,0.471288822379613,0.0899019697859012,0.696423984642474
Brazil,2022,0.4,0.160688688351478,0.43536615984806304,0.0774904671822956,0.566228446962176
Brazil,2022,0.6,0.146582781991666,0.465652735946277,0.0643576725461681,0.489915376222036
Brazil,2022,0.8,0.18533121602670502,0.43934625544492,0.0483660073654371,0.44756769032259003
Brazil,2022,1.0,0.1774269013228,0.38196416110406295,0.0424662274207276,0.41303501429095596
Brazil,2021,0.2,0.294048137248375,0.38327908187264803,0.0718079099407459,0.67641157076116
Brazil,2021,0.4,0.223714935464653,0.35513227387012497,0.0578855394647009,0.5524216271389321
Brazil,2021,0.6,0.17150012513032098,0.398552210692207,0.0467981875439772,0.493861368208657
Brazil,2021,0.8,0.195065398669749,0.441634366384425,0.0316259371607306,0.49558170058365697
Brazil,2021,1.0,0.241214857651251,0.38869237818889196,0.0270328135519707,0.409338330969489
Brazil,2020,0.2,0.22760373617241497,0.568307510847319,0.0640495166191908,0.8423627063033059
Brazil,2020,0.4,0.156842457238462,0.479074408699139,0.0551301294831982,0.816335356902333
Brazil,2020,0.6,0.152123656386049,0.43565751816056597,0.0446636407390061,0.730238636965447
Brazil,2020,0.8,0.200654248831808,0.40741312179652,0.0335580711965787,0.6088336131508381
Brazil,2020,1.0,0.194440500124587,0.376957621246927,0.031739346074225704,0.459551252232213
Brazil,2019,0.2,0.289244909273854,0.37271510735701396,0.09835063212338349,0.675012669152199
Brazil,2019,0.4,0.190443117298369,0.42098168365834804,0.0829793895073733,0.5085751866820111
Brazil,2019,0.6,0.16050591327460498,0.485105867910279,0.0691346313366587,0.454500538135284
Brazil,2019,0.8,0.17492330529143602,0.458733516072446,0.0501593643300063,0.44233602492964996
Brazil,2019,1.0,0.180180715120932,0.402727496369203,0.0496149074665994,0.446258897147044
Brazil,2018,0.2,0.292469809018699,0.378132955477733,0.10211658691137901,0.684646243139633
Brazil,2018,0.4,0.20174199779541,0.424036569212071,0.0860247482941027,0.517474737007407
Brazil,2018,0.6,0.174050469874852,0.491652570090232,0.06748856540820179,0.44863251394305004
Brazil,2018,0.8,0.193092208633442,0.454166320321766,0.0514750928674917,0.454005087535552
Brazil,2018,1.0,0.183135529626541,0.393319116345549,0.0453384770929798,0.441953037326711
Brazil,2017,0.2,0.304833139139204,0.387124988098297,0.09789957273156469,0.675215724703211
Brazil,2017,0.4,0.20083380486782101,0.410803366947274,0.0806629099116002,0.508741856961813
Brazil,2017,0.6,0.169321079675235,0.471768680088002,0.069680021825409,0.448622441707145
Brazil,2017,0.8,0.18604882773117598,0.454980111269506,0.0511266531458993,0.461221269913276
Brazil,2017,1.0,0.206674086458337,0.388212123249701,0.042877856838022595,0.4305528773171
Brazil,2016,0.2,0.297243701172968,0.363783206667186,0.101824126872617,0.688559535619826
Brazil,2016,0.4,0.203302632579187,0.401411610472684,0.0766791492982894,0.520827481984485
Brazil,2016,0.6,0.178383352109284,0.462131640912597,0.0657228609413039,0.45899522197951903
Brazil,2016,0.8,0.190357373501511,0.447688316335461,0.0480335392358841,0.450205562344648
Brazil,2016,1.0,0.192466251408275,0.38719767083046597,0.0429773756301523,0.418867519911939
Brazil,2015,0.2,0.220940130729653,0.360929806750569,0.0366413630493759,0.682976527558973
Brazil,2015,0.4,0.200671529722182,0.405125343840417,0.0186633056336903,0.570298349010776
Brazil,2015,0.6,0.169764150104482,0.510877070806413,0.012452450078007599,0.5210005310156479
Brazil,2015,0.8,0.151207545152583,0.46518958845665204,0.010640177188959701,0.471255222002437
Brazil,2015,1.0,0.199004034644297,0.440518428948995,0.00849838811293914,0.44490893857908703
Brazil,2012,0.2,0.604295421690067,0.428198149310328,0.0194195107204687,0.367693981244992
Brazil,2012,0.4,0.392668271230117,0.45514521844662803,0.0161645422555412,0.447371147972483
Brazil,2012,0.6,0.261218575990928,0.5015682698234211,0.0141626184411452,0.5108182480542081
Brazil,2012,0.8,0.19464983532199098,0.42460792831278704,0.013743481922318399,0.501802873311073
Brazil,2012,1.0,0.0944025779472279,0.35221643171864403,0.0122352038370731,0.491139059426743
Brazil,2011,0.2,0.672262180042935,0.428173539000572,0.017448101033844202,0.359372954107606
Brazil,2011,0.4,0.329901503653939,0.462747028666108,0.0122576592580636,0.436230378166821
Brazil,2011,0.6,0.40672275190689805,0.500909625220784,0.013242579000827199,0.492844452758576
Brazil,2011,0.8,0.217962272298015,0.425586709985117,0.010816368618701899,0.502387745177697
Brazil,2011,1.0,0.08581008388887171,0.371029806862539,0.0108859509712015,0.476357026487748
Brazil,2009,0.2,0.401205376061774,0.463469132472332,0.0338314406628282,0.338665751846778
Brazil,2009,0.4,0.275303548383519,0.47391804923691305,0.021978957009051,0.422555282107797
Brazil,2009,0.6,0.242134055952925,0.497900857815954,0.0178525392495157,0.496765142409468
Brazil,2009,0.8,0.24149760685282198,0.433787387271296,0.015204094059357201,0.510170434000783
Brazil,2009,1.0,0.25910252369896297,0.376775531418359,0.013471697818762,0.504848823368407
Brazil,2006,0.2,0.47032564928106196,0.66317257308872,0.0479177310914584,0.6757165350593649
Brazil,2006,0.4,0.365571170720244,0.569697814369378,0.026560260927698698,0.570587790544381
Brazil,2006,0.6,0.284226497858359,0.516838130646219,0.0226006124963215,0.508763016966461
Brazil,2006,0.8,0.288762505597746,0.5059742770267399,0.0184698173337089,0.488162793347668
Brazil,2006,1.0,0.30814745041339703,0.437806251802773,0.020863214386811,0.453409066195508
Bulgaria,2007,0.2,0.22580425941046697,0.538840080804737,0.203688524350815,0.8692622946783889
Bulgaria,2007,0.4,0.15380534179446198,0.42620729862542706,0.24969300046773502,0.8088415878516391
Bulgaria,2007,0.6,0.08960560026461531,0.333483373342837,0.284076954795746,0.747441669668044
Bulgaria,2007,0.8,0.12325896370312099,0.280483479327036,0.35816618926856303,0.7069177236771129
Bulgaria,2007,1.0,0.149466935675934,0.20900578456410301,0.381907490822034,0.548096601825525
Burkina Faso,2021,0.2,0.0966647671481867,0.012539509468581799,0.247622622330368,0.470627117591028
Burkina Faso,2021,0.4,0.08338832811254539,0.10769037375202499,0.295792736945589,0.48493158798654795
Burkina Faso,2021,0.6,0.07811218558985,0.101431675154197,0.313345136059551,0.442646743876103
Burkina Faso,2021,0.8,0.0668594095711921,0.0937151533466006,0.27173472145528804,0.415654040600888
Burkina Faso,2021,1.0,0.08713516260444401,0.130861865117422,0.310429165607165,0.33301785020186503
Burkina Faso,2018,0.2,0.10052508651172501,0.00671295339631665,0.266452131117315,0.110267219973005
Burkina Faso,2018,0.4,0.0841870063266151,0.0397794457318877,0.281161134153763,0.143109828053824
Burkina Faso,2018,0.6,0.060921803368966805,0.08642423399416589,0.345049584424727,0.191119464323844
Burkina Faso,2018,0.8,0.0765762361341541,0.152405263575552,0.381832758744335,0.247723545019584
Burkina Faso,2018,1.0,0.0980184585518116,0.14243045266525,0.34125678224351097,0.227750079036909
Burkina Faso,2014,0.2,0.06575983976201,0.321758589999874,0.274107549379653,0.0182554032688395
Burkina Faso,2014,0.4,0.052638597555386905,0.100438159152512,0.269290797263256,0.0257821817451575
Burkina Faso,2014,0.6,0.0462213031932966,0.11229975207847,0.23083768865647902,0.0361927894549725
Burkina Faso,2014,0.8,0.0605033411389849,0.150522612413022,0.243727656037807,0.060847509667666
Burkina Faso,2014,1.0,0.086252756737435,0.190114540135157,0.261954612690107,0.07291702867316979
Burkina Faso,2009,0.2,0.125614738896597,,0.287216485830813,
Burkina Faso,2009,0.4,0.0899762546979407,,0.311627498242977,
Burkina Faso,2009,0.6,0.0904018571879978,,0.303779128091284,
Burkina Faso,2009,0.8,0.0969907818062925,,0.313869284153179,
Burkina Faso,2009,1.0,0.151235556888814,,0.271316289255272,
Burkina Faso,2003,0.2,,,0.123056428773301,0.314936366738153
Burkina Faso,2003,0.4,0.849407680964089,0.803957733796656,0.155340819107091,0.336169796289729
Burkina Faso,2003,0.6,0.6996412666704239,,0.159226908626455,0.332907806495328
Burkina Faso,2003,0.8,0.7368541804068199,0.678090838246035,0.172839673012824,0.34187053389859
Burkina Faso,2003,1.0,0.537977929332654,0.413120349368797,0.16207131047312,0.387564855818758
Burundi,2019,0.2,0.09275705217932609,0.0826251350607726,0.34333508286688,0.11490582379072099
Burundi,2019,0.4,0.0350222938843739,0.18543698357827498,0.359415031746814,0.08402466705677099
Burundi,2019,0.6,0.0321339423632448,0.12156499258752801,0.37528374077337096,0.0870153998654282
Burundi,2019,0.8,0.0311227213078295,0.0962939887009305,0.40555198052110003,0.087036840436292
Burundi,2019,1.0,0.00269784625436946,0.00910692603697276,0.464542147406884,0.08665141947039
Cabo Verde,2007,0.2,0.166553424941664,0.202528015669187,0.26202664364129796,0.338298178528843
Cabo Verde,2007,0.4,0.193547441154041,0.21125521429448899,0.327817568123817,0.316487610109492
Cabo Verde,2007,0.6,0.19485128856091102,0.135444995850882,0.38872574186261405,0.271136667008933
Cabo Verde,2007,0.8,0.166617709042462,0.15599429543336998,0.372734387872796,0.264160075795024
Cabo Verde,2007,1.0,0.08779526618483141,0.131637874868328,0.371441468243791,0.29389497009551
Cambodia,2013,0.2,0.101189894616956,0.0156489171775466,0.40513653886824896,0.00915140142663705
Cambodia,2013,0.4,0.0729205719613449,0.176507094516122,0.47864559167897397,0.027542847917622598
Cambodia,2013,0.6,0.0707172007095945,0.215612754850578,0.445771147870198,0.0212544781313431
Cambodia,2013,0.8,0.0706012304184039,0.12993372788131,0.42336258895334,0.046318149122135506
Cambodia,2013,1.0,0.0825344743705957,0.100585964261169,0.35605539194819896,0.0499748759236077
Cambodia,2008,0.2,0.09889369815832509,0.0386036011572059,0.24573012237318997,0.0134179869051189
Cambodia,2008,0.4,0.0818868655811966,0.0771536361132652,0.278324436655339,0.0261843334535906
Cambodia,2008,0.6,0.097981966049271,0.10762411160986,0.29994983044421397,0.0247063986225154
Cambodia,2008,0.8,0.0638588054736524,0.00831318080029781,0.302299479197294,0.020381301679157603
Cambodia,2008,1.0,0.0974353326189579,0.0667788618811289,0.26611266267304,0.047561838565023995
Cameroon,2021,0.2,0.0634061140001094,0.0453705521910103,0.299134654593642,0.139465609190775
Cameroon,2021,0.4,0.0698492199999717,0.0731286038469375,0.416251228485785,0.109030304010775
Cameroon,2021,0.6,0.0639054955986607,0.0843376148906021,0.45739327012818004,0.102770527516444
Cameroon,2021,0.8,0.0850979429520228,0.059943518379415195,0.501676040108569,0.129770633946644
Cameroon,2021,1.0,0.117763857355466,0.0524102529398512,0.533058229905301,0.15169462885631801
Cameroon,2014,0.2,0.0775412669093791,0.0290688767757867,0.0645564176117149,0.0105033402523609
Cameroon,2014,0.4,0.0677458152451213,0.021463846509252302,0.0436117585347945,0.0267302502238464
Cameroon,2014,0.6,0.0541414248586101,0.0810239656689002,0.065175489178587,0.043374570811506905
Cameroon,2014,0.8,0.0539672355243105,0.0249671334029293,0.0933993686756407,0.07198734409365161
Cameroon,2014,1.0,0.0591966932785509,0.0274423434738705,0.070798454361972,0.0979882775865798
Cameroon,2007,0.2,,0.327096347511998,0.0547262869946056,0.0114494455561679
Cameroon,2007,0.4,0.640796783245487,0.44716687292455903,0.051998659435744304,0.027956027276604897
Cameroon,2007,0.6,0.140366192620159,0.32621355506585303,0.059951684152402,0.0360127001656543
Cameroon,2007,0.8,0.165953545146802,0.269341558076875,0.0634232731885088,0.0511025506765256
Cameroon,2007,1.0,0.25399557216062296,0.248019457726493,0.0523775730213201,0.0755518706888234
Central African Republic,2008,0.2,0.12709230148207198,,0.0445387958262798,
Central African Republic,2008,0.4,0.0568444837631828,,0.0571293993384266,
Central African Republic,2008,0.6,0.0591339193312309,,0.0666223708276177,
Central African Republic,2008,0.8,0.0417600198602846,,0.0632359847111344,
Central African Republic,2008,1.0,0.0683229892338505,,0.110174817490065,
Chad,2022,0.2,0.266128646406879,0.9794116553629949,0.09453919090217809,0.0697815260182076
Chad,2022,0.4,0.21027865599845502,0.226096700506214,0.157859829895733,0.09562573581813251
Chad,2022,0.6,0.168654965408412,0.248389576295611,0.19012263947374902,0.105207248935277
Chad,2022,0.8,0.170791709048531,0.073734808073583,0.20965979074372498,0.10924174495698001
Chad,2022,1.0,0.166700832411358,0.08279387177740871,0.223935293631295,0.184106724078052
Chad,2018,0.2,0.0600826139454337,0.42594295836984103,0.111189666381034,0.07228851851255541
Chad,2018,0.4,0.0760244569872154,0.138378542309095,0.211956869271969,0.09391926233165931
Chad,2018,0.6,0.0776854078965843,0.0951432817506398,0.238596004712677,0.10498472551126399
Chad,2018,0.8,0.11515574184675,0.104473920647415,0.2691138106111,0.0889304355376296
Chad,2018,1.0,0.08440553276713249,0.0884741900622827,0.253090116240961,0.10065857464812
Chad,2011,0.2,0.551101631153491,0.411790384911708,0.0415121299222246,0.007252413654637971
Chad,2011,0.4,0.592820626440815,0.641549991737475,0.047028712057642405,0.0206568862907467
Chad,2011,0.6,0.275615912950346,0.242360376565337,0.0684884156881013,0.0378923808687018
Chad,2011,0.8,0.22367050914263198,0.29100628599329403,0.0704935850395906,0.036789544003880896
Chad,2011,1.0,0.198640224955014,0.191677011289534,0.0987212115822365,0.046098251770590896
Chile,2022,0.2,0.236278183185592,0.308562722435269,0.199877184518052,0.9557260212282109
Chile,2022,0.4,0.16555909098988197,0.300531190525479,0.18818569790447,0.944331984587578
Chile,2022,0.6,0.146289118503788,0.328957526128848,0.152830216756139,0.908797399049479
Chile,2022,0.8,0.139210381158317,0.30262740641630503,0.124365751017626,0.853281952525532
Chile,2022,1.0,0.13566028824846302,0.21963526391302898,0.114492333457215,0.617254231903859
Chile,2020,0.2,0.190258670962555,0.298870822343712,0.301578237806226,0.889324148279659
Chile,2020,0.4,0.13300460770324102,0.246800594493271,0.312214503406984,0.862431709353457
Chile,2020,0.6,0.116755290663343,0.243147042640064,0.269291994749565,0.839425688011379
Chile,2020,0.8,0.0927142848722191,0.240587266210616,0.22904613608136798,0.7722867129825479
Chile,2020,1.0,0.119131928713975,0.20985487173108003,0.145703179538549,0.523592233655195
