iso3,year,income_cat,country,liquidity_share,liquidity
TKM,2017,q1,Turkmenistan,0.5841931191430998,656.5
TKM,2017,q2,Turkmenistan,0.5344182940448877,656.5
TKM,2017,q3,Turkmenistan,0.596929556982864,656.5
TKM,2017,q4,Turkmenistan,0.6617124121994521,656.5
TKM,2017,q5,Turkmenistan,0.7710093073761629,656.5
UGA,2014,q1,Uganda,0.5430638924050367,103.5
UGA,2014,q2,Uganda,0.737084639500234,103.5
UGA,2014,q3,Uganda,0.8186011535171072,103.5
UGA,2014,q4,Uganda,0.8706525174419442,103.5
UGA,2014,q5,Uganda,0.8893085754699606,103.5
UGA,2017,q1,Uganda,0.21693514064420782,104.0
UGA,2017,q2,Uganda,0.3083973110428804,104.0
UGA,2017,q3,Uganda,0.36218472113021544,104.0
UGA,2017,q4,Uganda,0.3907998948653667,104.0
UGA,2017,q5,Uganda,0.5243853437936195,104.0
UGA,2021,q1,Uganda,0.6896440478538263,121.0
UGA,2021,q2,Uganda,0.6625985816233038,121.0
UGA,2021,q3,Uganda,0.8005718287895566,121.0
UGA,2021,q4,Uganda,0.7807862558151786,121.0
UGA,2021,q5,Uganda,0.8532896848711994,121.0
UKR,2014,q1,Ukraine,0.696239118339153,531.0
UKR,2014,q2,Ukraine,0.7525910280482933,531.0
UKR,2014,q3,Ukraine,0.762569860328061,531.0
UKR,2014,q4,Ukraine,0.8702216303629774,531.0
UKR,2014,q5,Ukraine,0.8639183609149144,531.0
UKR,2017,q1,Ukraine,0.6180710691112522,601.5
UKR,2017,q2,Ukraine,0.5746463920872531,601.5
UKR,2017,q3,Ukraine,0.6666085463322372,601.5
UKR,2017,q4,Ukraine,0.6481748005596193,601.5
UKR,2017,q5,Ukraine,0.8698342785342859,601.5
UKR,2021,q1,Ukraine,0.7770647543980976,693.5
UKR,2021,q2,Ukraine,0.8553883073799278,693.5
UKR,2021,q3,Ukraine,0.898060474536475,693.5
UKR,2021,q4,Ukraine,0.9246875079876897,693.5
UKR,2021,q5,Ukraine,0.9744796859162989,693.5
ARE,2014,q1,United Arab Emirates,0.6788673974775862,3949.0
ARE,2014,q2,United Arab Emirates,0.7310473814760124,3949.0
ARE,2014,q3,United Arab Emirates,0.7503725458125926,3949.0
ARE,2014,q4,United Arab Emirates,0.910805477248779,3949.0
ARE,2014,q5,United Arab Emirates,0.8766250708409752,3949.0
ARE,2017,q1,United Arab Emirates,0.30617790139880696,3584.5
ARE,2017,q2,United Arab Emirates,0.42642975431434504,3584.5
ARE,2017,q3,United Arab Emirates,0.48464705077774384,3584.5
ARE,2017,q4,United Arab Emirates,0.5776036942286732,3584.5
ARE,2017,q5,United Arab Emirates,0.7629335403324563,3584.5
ARE,2021,q1,United Arab Emirates,0.6880666490449312,3857.0
ARE,2021,q2,United Arab Emirates,0.6409522492818082,3857.0
ARE,2021,q3,United Arab Emirates,0.7958535344848767,3857.0
ARE,2021,q4,United Arab Emirates,0.8797869879199864,3857.0
ARE,2021,q5,United Arab Emirates,0.9174435746774197,3857.0
GBR,2014,q1,United Kingdom,0.7600631824550174,2027.0
GBR,2014,q2,United Kingdom,0.880777556946981,2027.0
GBR,2014,q3,United Kingdom,0.8995505537681155,2027.0
GBR,2014,q4,United Kingdom,0.9090786165519366,2027.0
GBR,2014,q5,United Kingdom,0.9497057041508719,2027.0
GBR,2017,q1,United Kingdom,0.5352444612813787,2277.5
GBR,2017,q2,United Kingdom,0.7587299222951311,2277.5
GBR,2017,q3,United Kingdom,0.8248923378193436,2277.5
GBR,2017,q4,United Kingdom,0.8367939555506644,2277.5
GBR,2017,q5,United Kingdom,0.9011821251220109,2277.5
GBR,2021,q1,United Kingdom,0.8507852999702925,2656.5
GBR,2021,q2,United Kingdom,0.9481418074465826,2656.5
GBR,2021,q3,United Kingdom,0.9422815655416715,2656.5
GBR,2021,q4,United Kingdom,0.9220234553458486,2656.5
GBR,2021,q5,United Kingdom,0.8993960027422157,2656.5
USA,2014,q1,United States,0.5618521097144253,2833.5
USA,2014,q2,United States,0.6399024963996266,2833.5
USA,2014,q3,United States,0.8427238135461721,2833.5
USA,2014,q4,United States,0.8814262142279049,2833.5
USA,2014,q5,United States,0.8856027938639377,2833.5
USA,2017,q1,United States,0.3379435033718526,3058.0
USA,2017,q2,United States,0.5392273288272112,3058.0
USA,2017,q3,United States,0.7980007241404956,3058.0
USA,2017,q4,United States,0.8604458090504694,3058.0
USA,2017,q5,United States,0.898033914962333,3058.0
USA,2021,q1,United States,0.8497255860321884,3556.5
USA,2021,q2,United States,0.8623922326117437,3556.5
USA,2021,q3,United States,0.9568912069912021,3556.5
USA,2021,q4,United States,0.9680568571951083,3556.5
USA,2021,q5,United States,0.982717117938693,3556.5
URY,2014,q1,Uruguay,0.5155690959620829,1016.5
URY,2014,q2,Uruguay,0.6611333862895739,1016.5
URY,2014,q3,Uruguay,0.77957441892393,1016.5
URY,2014,q4,Uruguay,0.8363394200902537,1016.5
URY,2014,q5,Uruguay,0.9078953264769078,1016.5
URY,2017,q1,Uruguay,0.2096862990526358,1105.5
URY,2017,q2,Uruguay,0.317889190488907,1105.5
URY,2017,q3,Uruguay,0.4301427069599737,1105.5
URY,2017,q4,Uruguay,0.6027883575031531,1105.5
URY,2017,q5,Uruguay,0.7774886334486671,1105.5
URY,2021,q1,Uruguay,0.7974266505024694,1157.0
URY,2021,q2,Uruguay,0.861326212606361,1157.0
URY,2021,q3,Uruguay,0.8693878859860246,1157.0
URY,2021,q4,Uruguay,0.8886162089732531,1157.0
URY,2021,q5,Uruguay,0.9597308100912229,1157.0
UZB,2014,q1,Uzbekistan,0.7386410031431992,329.0
UZB,2014,q2,Uzbekistan,0.8500912983751554,329.0
UZB,2014,q3,Uzbekistan,0.8696633868283591,329.0
UZB,2014,q4,Uzbekistan,0.8838723795804148,329.0
UZB,2014,q5,Uzbekistan,0.9060081463474754,329.0
UZB,2017,q1,Uzbekistan,0.6007131286345215,348.5
UZB,2017,q2,Uzbekistan,0.7048549444702787,348.5
UZB,2017,q3,Uzbekistan,0.6698776216644377,348.5
UZB,2017,q4,Uzbekistan,0.7295520935673093,348.5
UZB,2017,q5,Uzbekistan,0.8349055055261098,348.5
UZB,2021,q1,Uzbekistan,0.7954738879903225,432.5
UZB,2021,q2,Uzbekistan,0.7889935388507912,432.5
UZB,2021,q3,Uzbekistan,0.884962235392909,432.5
UZB,2021,q4,Uzbekistan,0.9381380335747098,432.5
UZB,2021,q5,Uzbekistan,0.9065746626107144,432.5
VEN,2014,q1,"Venezuela, RB",0.7039974766166989,848.0
VEN,2014,q2,"Venezuela, RB",0.7955741598602226,848.0
VEN,2014,q3,"Venezuela, RB",0.8035930598130917,848.0
VEN,2014,q4,"Venezuela, RB",0.7914058933033208,848.0
VEN,2014,q5,"Venezuela, RB",0.7654215164337276,848.0
VEN,2017,q1,"Venezuela, RB",0.3294915855153133,848.0
VEN,2017,q2,"Venezuela, RB",0.41433383459840867,848.0
VEN,2017,q3,"Venezuela, RB",0.4557449268703674,848.0
VEN,2017,q4,"Venezuela, RB",0.5344319476703804,848.0
VEN,2017,q5,"Venezuela, RB",0.5652005327573514,848.0
VEN,2021,q1,"Venezuela, RB",0.8996468230306305,848.0
VEN,2021,q2,"Venezuela, RB",0.8257774845059415,848.0
VEN,2021,q3,"Venezuela, RB",0.8600002611648375,848.0
VEN,2021,q4,"Venezuela, RB",0.864683203802708,848.0
VEN,2021,q5,"Venezuela, RB",0.8921118163130319,848.0
VNM,2014,q1,Vietnam,0.5611444845913784,348.5
VNM,2014,q2,Vietnam,0.6996152419612666,348.5
VNM,2014,q3,Vietnam,0.7745288721438741,348.5
VNM,2014,q4,Vietnam,0.8755481842452962,348.5
VNM,2014,q5,Vietnam,0.8406118551801046,348.5
VNM,2017,q1,Vietnam,0.45188049536815167,425.0
VNM,2017,q2,Vietnam,0.6335539159441228,425.0
VNM,2017,q3,Vietnam,0.7608220399528244,425.0
VNM,2017,q4,Vietnam,0.7807647548420739,425.0
VNM,2017,q5,Vietnam,0.8641247938156242,425.0
VNM,2022,q1,Vietnam,0.9330603485831591,640.5
VNM,2022,q2,Vietnam,0.9860556212418675,640.5
VNM,2022,q3,Vietnam,0.9711082221160652,640.5
VNM,2022,q4,Vietnam,0.9894806941804998,640.5
VNM,2022,q5,Vietnam,0.9891339664045623,640.5
PSE,2014,q1,West Bank and Gaza,0.34266889486707724,304.5
PSE,2014,q2,West Bank and Gaza,0.5110582663725397,304.5
PSE,2014,q3,West Bank and Gaza,0.6444638152862855,304.5
PSE,2014,q4,West Bank and Gaza,0.8591162132376826,304.5
PSE,2014,q5,West Bank and Gaza,0.872781970412787,304.5
PSE,2017,q1,West Bank and Gaza,0.2024539456939809,362.5
PSE,2017,q2,West Bank and Gaza,0.4264307411525316,362.5
PSE,2017,q3,West Bank and Gaza,0.5328549936378381,362.5
PSE,2017,q4,West Bank and Gaza,0.7458108677717546,362.5
PSE,2017,q5,West Bank and Gaza,0.8500722940551472,362.5
PSE,2021,q1,West Bank and Gaza,0.5994026694420462,373.5
PSE,2021,q2,West Bank and Gaza,0.7955105384058325,373.5
PSE,2021,q3,West Bank and Gaza,0.9205260627399788,373.5
PSE,2021,q4,West Bank and Gaza,0.9864098538474941,373.5
PSE,2021,q5,West Bank and Gaza,0.9798645637419282,373.5
YEM,2014,q1,"Yemen, Rep.",0.2787962495805759,185.5
YEM,2014,q2,"Yemen, Rep.",0.3828976238607788,185.5
YEM,2014,q3,"Yemen, Rep.",0.49089852153981267,185.5
YEM,2014,q4,"Yemen, Rep.",0.6225238810781094,185.5
YEM,2014,q5,"Yemen, Rep.",0.7224333593141335,185.5
YEM,2022,q1,"Yemen, Rep.",0.712449761373182,185.5
YEM,2022,q2,"Yemen, Rep.",0.861540452223445,185.5
YEM,2022,q3,"Yemen, Rep.",0.8701309369714371,185.5
YEM,2022,q4,"Yemen, Rep.",0.8878174180691762,185.5
YEM,2022,q5,"Yemen, Rep.",0.9402667621288756,185.5
ZMB,2014,q1,Zambia,0.38533404317821235,169.5
ZMB,2014,q2,Zambia,0.43951183190854126,169.5
ZMB,2014,q3,Zambia,0.4502620344430662,169.5
ZMB,2014,q4,Zambia,0.5465293930784634,169.5
ZMB,2014,q5,Zambia,0.7579689855365397,169.5
ZMB,2017,q1,Zambia,0.109182190734175,162.0
ZMB,2017,q2,Zambia,0.09738138971327824,162.0
ZMB,2017,q3,Zambia,0.12102646486894375,162.0
ZMB,2017,q4,Zambia,0.17589544693284598,162.0
ZMB,2017,q5,Zambia,0.18853736396327828,162.0
ZMB,2021,q1,Zambia,0.24132758607504043,181.5
ZMB,2021,q2,Zambia,0.27874445139677895,181.5
ZMB,2021,q3,Zambia,0.37518307354237446,181.5
ZMB,2021,q4,Zambia,0.47965529103463944,181.5
ZMB,2021,q5,Zambia,0.6176781730155445,181.5
ZWE,2014,q1,Zimbabwe,0.47706644605821036,113.5
ZWE,2014,q2,Zimbabwe,0.6908662879445295,113.5
ZWE,2014,q3,Zimbabwe,0.6153862971373634,113.5
ZWE,2014,q4,Zimbabwe,0.792848892333352,113.5
ZWE,2014,q5,Zimbabwe,0.8787365180930707,113.5
ZWE,2017,q1,Zimbabwe,0.14250471591508443,103.5
ZWE,2017,q2,Zimbabwe,0.39160710010237576,103.5
ZWE,2017,q3,Zimbabwe,0.35868304325422967,103.5
ZWE,2017,q4,Zimbabwe,0.48309684409640363,103.5
ZWE,2017,q5,Zimbabwe,0.5842448038647093,103.5
ZWE,2021,q1,Zimbabwe,0.46384703062059796,114.0
ZWE,2021,q2,Zimbabwe,0.572296404529666,114.0
ZWE,2021,q3,Zimbabwe,0.6229131818341399,114.0
ZWE,2021,q4,Zimbabwe,0.6425936902997953,114.0
ZWE,2021,q5,Zimbabwe,0.8131355642730652,114.0
